Product Name,Product Price,Table Info
Set 3 tất bé gái in thú KidsPlaza DK22,19.500đ,"[['KIDS-414150076'], ['Việt Nam'], ['100% cotton']]"
Set 2 tất bé trai in hình dễ thương AC22,86.000đ,"[['414150106'], ['95% cotton, 5% spandex']]"
Set 2 tất bé gái in hình dễ thương AC22,86.000đ,"[['414150107'], ['95% cotton, 5% spandex']]"
Bộ quần áo bé gái dài tay KidsPlaza in gà con trắng TT22T,114.500đ,"[['KIDS-612190976'], ['Việt Nam'], ['1-4Y'], ['95% cotton 5% spandex']]"
Set 3 tất thời trang bé trai in hình KidsPlaza K17 DK22,19.500đ,"[['KIDS-414150102'], ['Việt Nam'], ['100% vải cotton']]"
Set 3 tất thời trang bé gái in hình KidsPlaza DK22,24.500đ,"[['KIDS-414150084'], ['Việt Nam'], ['100% vải cotton']]"
Áo bé gái dài tay Otis cổ 3 phân KidsPlaza ND22T (Hồng),99.000đ,"[['KIDS-411120686'], ['Việt Nam'], ['Màu hồng'], ['95% cotton 5% spandex']]"
Áo len bé gái cài giữa KidsPlaza ND22D (Hồng nhạt),199.000đ,"[['KIDS-413290204'], ['Việt Nam'], ['Màu hồng'], ['Len lông cừu nhân tạo cao cấp']]"
Bộ dài tay cổ tròn kẻ tăm KidsPlaza ND22T (Be sáng),89.500đ,"[['KIDS-411201195'], ['Việt Nam'], ['95% cotton, 5% spandex']]"
Áo len bé gái cài vai KidsPlaza ND22D (Hồng nhạt),209.000đ,"[['KIDS-413290217'], ['Việt Nam'], ['Màu hồng'], ['Len lông cừu nhân tạo cao cấp']]"
Áo len bé trai cài vai KidsPlaza ND22D (Xanh),209.000đ,"[['KIDS-412260366'], ['Việt Nam'], ['Màu xanh dương'], ['Vải len'], ['Bé trai']]"
Bộ quần áo dài tay KidsPlaza in Tiger vàng M22T,79.500đ,"[['KIDS-411201278'], ['Việt Nam'], ['Màu trắng - vàng'], ['95% cotton 5% spandex']]"
Bộ quần áo dài tay bé trai KidsPlaza in gấu ghi M22T,79.500đ,"[['KIDS-411201273'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Bộ bé trai ba lỗ KidsPlaza in cá HN21H (Ghi),79.500đ,"[['KIDS-411180263'], ['Việt Nam'], ['Màu ghi'], ['100% cotton']]"
Bộ quần áo bé trai cài vai in Tiger KidsPlaza M22T (Xanh),159.000đ,"[['KIDS-411201268'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton 5% spandex']]"
Bộ quần áo bé gái cài vai KidsPlaza in thỏ M22T (Trắng Hồng),79.500đ,"[['KIDS-411201263'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton 5% spandex']]"
Bộ dài tay bé gái KidsPlaza in Cutebear TT22T (Trắng xanh),114.500đ,"[['KIDS-612190924'], ['Việt Nam'], ['95% cotton, 5% spandex']]"
Bộ dài tay bé gái in mèo trắng KidsPlaza TT22T (trắng hồng),114.500đ,"[['KIDS-612190956'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton, 5% spandex']]"
Bộ bé trai dài tay KidsPlaza in dinosaurs TT22T (Xanh),114.500đ,"[['KIDS-611191162'], ['Việt Nam'], ['95% cotton, 5% spandex']]"
Bộ dài tay bé gái in thỏ trắng KidsPlaza TT22T,114.500đ,"[['KIDS-612190968'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton, 5% spandex']]"
Bộ bé gái dài tay cài vai Otis KidsPlaza ND22T (Trắng Hồng),94.500đ,"[['KIDS-411201243'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton 5% spandex']]"
Áo dài tay bé trai KidsPlaza in Fishing TT22T (Xanh),129.000đ,"[['KIDS-611120165'], ['Việt Nam'], ['Màu xanh dương'], ['95% cotton, 5% spandex']]"
Áo dài tay bé trai KidsPlaza in Fishing TT22T (Vàng),129.000đ,"[['KIDS-611120161'], ['Việt Nam'], ['Màu vàng'], ['95% cotton, 5% spandex']]"
Mũ len hình nơ cho bé gái Kidsplaza 22K-WH05 (Đỏ),129.000đ,"[['614140766'], ['Việt Nam'], ['100% cotton tự nhiên']]"
Mũ len hình nơ bé gái Kidsplaza 22K-WH05 (Hồng),129.000đ,"[['614140767'], ['Việt Nam'], ['100% cotton tự nhiên']]"
Mũ len cho bé gái đính nơ Kidsplaza 22K-WH05,129.000đ,"[['614140769'], ['Việt Nam'], ['100% cotton tự nhiên']]"
Mũ len bé trai kẻ caro Kidsplaza 22K-WH01 (Vàng),119.000đ,"[['614140751'], ['Việt Nam'], ['Màu vàng'], ['len dày dặn']]"
Mũ len bé gái kẻ  sọc Kidsplaza 22K-WH02 (Hồng),129.000đ,"[['614140754'], ['Việt Nam'], ['Màu hồng'], ['Len dày dặn']]"
Mũ len kẻ sọc sơ sinh Kidsplaza 22K-WH02,129.000đ,"[['614140756'], ['Nhật Bản'], ['100% cotton tự nhiên']]"
Set áo váy bé gái dài tay KidsPlaza vải cá sấu HN22T (Hồng),149.500đ,"[['KIDS-612190916'], ['Việt Nam'], ['Màu hồng'], ['95% cotton, 5% spandex']]"
Bộ dài tay bé gái KidsPlaza in Happy Hồng TT22T,229.000đ,"[['KIDS-612190944'], ['Việt Nam'], ['Màu hồng'], ['95% cotton 5% spandex']]"
Bộ dài tay bé gái KidsPlaza in Happy Trắng TT22T,114.500đ,"[['KIDS-612190940'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton 5% spandex']]"
Váy bé gái dài tay KidsPlaza cổ sen HN22T (Xanh),129.500đ,"[['KIDS-612230234'], ['Việt Nam'], ['Màu xanh dương nhạt'], ['95% cotton 5% spandex']]"
Bộ bé gái dài tay cài giữa tam giác Otis KidsPlaza ND22T,99.500đ,"[['KIDS-411201129'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton 5% spandex']]"
Bộ bé trai dài tay cài giữa tam giác Otis KidsPlaza ND22T (Trắng Ghi),99.500đ,"[['KIDS-411201117'], ['Việt Nam'], ['Màu trắng - ghi'], ['95% cotton 5% spandex']]"
Bộ bé trai dài tay cài giữa tam giác Otis KidsPlaza ND22T (Trắng Xanh),99.500đ,"[['KIDS-411201111'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton 5% spandex']]"
Bộ quần áo dài tay bé gái kẻ in gấu hồng KidsPlaza M22T,109.000đ,"[['KIDS-413230043'], ['Việt Nam'], ['Màu hồng'], ['95% cotton, 5% spandex']]"
Bộ bé trai ba lỗ KidsPlaza in cá HN21H (Trắng),79.500đ,"[['KIDS-411180248'], ['Việt Nam'], ['Màu trắng'], ['95% cotton 5% spandex']]"
Bộ bé trai ba lỗ KidsPlaza in cá HN21H (Xanh),79.500đ,"[['KIDS-411180253'], ['Việt Nam'], ['Màu xanh dương nhạt'], ['95% cotton 5% spandex']]"
Bộ bé gái KidsPlaza hình cầu vồng HN21H,109.500đ,"[['KIDS-413200150'], ['Việt Nam'], ['Màu trắng - vàng'], ['95% cotton, 5% spandex']]"
Bộ quần áo dài tay bé gái kẻ phối cầu vồng KidsPlaza MT21,109.500đ,"[['KIDS-413190082'], ['Việt Nam'], ['Màu trắng'], ['95% cotton, 5% spandex']]"
Váy dài bé gái KidsPlaza thêu thỏ vàng TT21T,99.500đ,"[['KIDS-612230226'], ['Việt Nam'], ['Màu vàng'], ['95% cotton, 5% spandex']]"
Bộ quần áo dài tay bé gái kẻ phối thỏ hồng KidsPlaza MT21,109.500đ,"[['KIDS-413190086'], ['Việt Nam'], ['Màu hồng'], ['95% cotton, 5% spandex']]"
Găng tay len cho bé KidsPlaza 22K-G01,80.000đ,"[['614140745'], ['Trung Quốc'], ['Màu xanh dương nhạt'], ['2-5Y'], ['Len cotton']]"
Găng tay len cho bé KidsPlaza 22K-G02,85.000đ,"[['614140746'], ['Trung Quốc'], ['2-5Y'], ['Len cotton']]"
Găng tay len cho bé KidsPlaza 22K-G03,85.000đ,"[['614140747'], ['Trung Quốc'], ['Màu xám'], ['2-5Y'], ['Len cotton']]"
Găng tay len cho bé KidsPlaza 22K-G04,80.000đ,"[['614140748'], ['Trung Quốc'], ['Màu hồng'], ['2-5Y'], ['Len cotton']]"
Găng tay len cho bé KidsPlaza 22K-G05,80.000đ,"[['614140749'], ['Trung Quốc'], ['Màu vàng'], ['2-5Y'], ['Len cotton']]"
Găng tay len cho bé KidsPlaza 22K-G06,80.000đ,"[['614140750'], ['Trung Quốc'], ['2-5Y'], ['Len cotton']]"
Bộ bé gái cộc tay KidsPlaza kẻ in cá M22H (Trắng),99.000đ,"[['KIDS-413200214'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Yếm tròn bé gái Otis hoạ tiết hình tim KidsPlaza ND22T,39.200đ,"[['414121235'], ['Việt Nam'], ['Màu trắng'], ['95% cotton 5% spandex']]"
Yếm tròn bé gái Otis kẻ trắng hồng KidsPlaza ND22T,39.200đ,"[['414121236'], ['Việt Nam'], ['Màu trắng'], ['95% cotton 5% spandex']]"
Mũ vành tròn bé gái KidsPlaza thêu nàng tiên cá DN22H (Hồng),111.200đ,"[['KIDS-614120264'], ['Việt Nam'], ['Màu hồng'], ['1-5Y'], ['65% Cotton, 35% polyester']]"
Mũ vành tròn bé gái KidsPlaza thêu cá ngựa DN22H (Xanh),111.200đ,"[['KIDS-614120249'], ['Việt Nam'], ['65% Cotton, 35% polyester']]"
Mũ vành bé gái Kids Plaza thêu nàng tiên cá DN22H (Xanh),111.200đ,"[['KIDS-614120261'], ['Việt Nam'], ['65% Cotton, 35% polyester']]"
Mũ vành tròn bé gái Kids Plaza thêu trăng DN22H (Vàng),111.200đ,"[['KIDS-614120255'], ['Việt Nam'], ['Màu vàng'], ['65% Cotton, 35% polyester']]"
Mũ vành bé gái KidsPlaza thêu cá ngựa DN22H (Hồng),111.200đ,"[['KIDS-614120252'], ['Việt Nam'], ['Màu hồng'], ['65% cotton, 35% polyester']]"
Dép sandal bé trai có đèn KidsPlaza 22K-FS2 Spiderman,275.000đ,"[['KIDS-613150682'], ['Trung Quốc'], ['Màu ghi'], ['1-5Y'], ['Polyester, vải tổng hợp, silicone mềm, đế cao su chống trượt.']]"
Mũ lưỡi trai KidsPlaza thêu chữ DN22H,103.200đ,"[['KIDS-614120276'], ['Việt Nam'], ['65% cotton, 35% polyester']]"
Bộ ba lỗ xô bé trai in voi KidsPlaza trắng xanh M21H,149.000đ,"[['KIDS-412210049'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton, 5% spandex']]"
Body cho bé trai KidsPlaza cavat túi gấu HN22H,239.000đ,"[['KIDS-412240184'], ['Việt Nam'], ['Màu trắng'], ['Đũi']]"
Body đùi bé trai cổ chữ V kẻ ghi HN22H,199.000đ,"[['KIDS-412240177'], ['Việt Nam'], ['Màu ghi'], ['95% cotton 5% spandex']]"
Dép sandal thể thao KidsPlaza 22K-S15 active (Xanh),174.300đ,"[['KIDS-613150669'], ['Trung Quốc'], ['Màu xanh dương'], ['Cotton. Đế cao su non mềm.']]"
Set váy hoa thiên thần cho bé gái KidsPlaza HN22H (Trắng),119.500đ,"[['KIDS-413210091'], ['Việt Nam'], ['Màu trắng'], ['3-12M']]"
Mũ vành KidsPlaza thêu hổ AC22 (Hồng),87.200đ,"[['614120305'], ['Việt Nam'], ['Màu hồng'], ['1-2Y'], ['65% cotton 35% polyester']]"
Bộ ba lỗ bé gái áo phối in hoa KidsPlaza M21H,89.500đ,"[['KIDS-413210035'], ['Việt Nam'], ['Màu hồng'], ['100% cotton']]"
Khẩu trang in hình gấu KidsPlaza 3pcs KFM01,39.000đ,"[['512140129'], ['Việt Nam'], ['Màu trắng'], ['Bông tĩnh điện, vải không dệt']]"
Khẩu trang in hình gấu KidsPlaza 5pcs KFM01,65.000đ,"[['512140130'], ['Việt Nam'], ['Màu trắng'], ['Bông tĩnh điện, vải không dệt']]"
Bộ quần áo bé gái cộc tay in hoa KidsPlaza M21H,89.500đ,"[['KIDS-413200110'], ['Việt Nam'], ['Màu trắng - hồng'], ['100% cotton']]"
Bộ quần áo ba lỗ bé trai in hình sư tử KidsPlaza M21H,179.000đ,"[['KIDS-412210059'], ['Việt Nam'], ['Màu trắng - cam'], ['100% cotton']]"
Kính thời trang gọng dẻo KidsPlaza 8278 C27 Blue,95.200đ,"[['614130102'], ['Trung Quốc'], ['Màu xanh dương']]"
Kính thời trang KidsPlaza gọng dẻo 8278 C42 Pink,119.000đ,"[['614130103'], ['Trung Quốc'], ['Màu hồng'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính râm thời trang KidsPlaza gọng dẻo 8264 C40 Red,95.200đ,"[['614130104'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 8264 C43 Yellow,95.200đ,"[['614130105'], ['Trung Quốc'], ['Màu vàng']]"
Kính thời trang KidsPlaza gọng dẻo 8258 C27 Mint,95.200đ,"[['614130106'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang KidsPlaza gọng dẻo 8258 C42 Pink,95.200đ,"[['614130107'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 880 C6 Red,95.200đ,"[['614130108'], ['Trung Quốc'], ['Màu đỏ']]"
Kính thời trang KidsPlaza gọng dẻo 880 C10 Yellow,95.200đ,"[['614130109'], ['Trung Quốc'], ['Màu vàng'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính râm cho bé KidsPlaza gọng dẻo 8129 C10 Yellow,95.200đ,"[['614130085'], ['Trung Quốc'], ['Màu vàng'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 8186 C12 L.Blue,95.200đ,"[['614130087'], ['Trung Quốc'], ['2-10Y'], ['56-11-110mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 8186 C18 D.Blue,95.200đ,"[['614130088'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính râm cho bé KidsPlaza gọng dẻo 8177 C10 Yellow,95.200đ,"[['614130089'], ['Trung Quốc'], ['Màu vàng'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao']]"
Kính râm thời trang KidsPlaza gọng dẻo 8177 C12 Red,95.200đ,"[['614130090'], ['Trung Quốc'], ['Màu đỏ'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính râm thời trang KidsPlaza gọng dẻo 8177 C14 Black,95.200đ,"[['614130091'], ['Trung Quốc'], ['Màu đen'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang KidsPlaza gọng dẻo 8125 C10 Yellow,95.200đ,"[['614130092'], ['Trung Quốc'], ['Màu vàng'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính râm thời trang KidsPlaza gọng dẻo 8256 C33 Blue,95.200đ,"[['614130096'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 8256 C43 Yellow,95.200đ,"[['614130097'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 8271 C22 Peach,95.200đ,"[['614130098'], ['Trung Quốc'], ['Màu hồng']]"
Kính râm thời trang KidsPlaza gọng dẻo 8271 C42 Violet,95.200đ,"[['614130099'], ['Trung Quốc'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang KidsPlaza gọng dẻo 8240 C42 Pink,95.200đ,"[['614130101'], ['Trung Quốc'], ['Màu hồng'], ['2-10Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Body ba lỗ bé trai KidsPlaza in cá voi HN21H (Ghi),79.500đ,"[['KIDS-411240248'], ['Việt Nam'], ['Màu ghi'], ['100% cotton']]"
Bộ cộc tay bé gái in hình bông hoa KidsPlaza M21H (Vàng),89.500đ,"[['KIDS-413200115'], ['Việt Nam'], ['Màu vàng'], ['100% cotton']]"
Body ba lỗ in cá voi KidsPlaza HN21H (Xanh),79.500đ,"[['KIDS-411240242'], ['Việt Nam'], ['Màu xanh dương'], ['100% cotton']]"
Body sơ sinh cộc tay cho bé in cua KidsPlaza HN21H (Ghi),169.000đ,"[['KIDS-411240228'], ['Việt Nam'], ['Màu ghi'], ['100% cotton']]"
Body sơ sinh dài tay KidsPlaza in rùa HN21T (Trắng),179.000đ,"[['KIDS-411220160'], ['Việt Nam'], ['Màu trắng'], ['100% cotton']]"
Mũ len bé gái in chữ Hello KidsPlaza ND21D (Trắng Hồng),79.000đ,"[['KIDS-614140704'], ['Việt Nam'], ['Len dệt cao cấp']]"
Mũ lưỡi trai KidsPlaza khủng long vàng 22K-H09,109.000đ,"[['614110323'], ['Việt Nam'], ['Màu vàng'], ['3-5Y'], ['65% Cotton, 35% Polyester']]"
Mũ vành thắt nơ KidsPlaza 22K-H06 (Xanh),95.200đ,"[['614120209'], ['Việt Nam'], ['Màu xanh dương'], ['65% cotton, 35% polyester'], ['100g']]"
Mũ vành thắt nơ KidsPlaza 22K-H06 (Hồng),95.200đ,"[['614120210'], ['Việt Nam'], ['Màu hồng'], ['65% cotton, 35% polyester'], ['100g']]"
Mũ vành KidsPlaza 2 tai bonjour 22K-H08 (Xanh),87.200đ,"[['614120214'], ['Việt Nam'], ['Màu xanh dương'], ['1-2Y'], ['65% cotton 35% polyester']]"
Mũ vành KidsPlaza 22K-H10 khủng long (Cam),95.200đ,"[['614120219'], ['Việt Nam'], ['Màu cam'], ['1M+'], ['Vải cotton']]"
Mũ vành thắt nơ đính hoa KidsPlaza 22K-H11 (Xanh),95.200đ,"[['614120221'], ['Việt Nam'], ['Màu xanh dương nhạt'], ['1M+']]"
Mũ len sơ sinh Hello bé gái KidsPlaza ND21D (Hồng Cam Nhạt),79.000đ,"[['KIDS-614140701'], ['Việt Nam'], ['len']]"
Mũ len in hình gấu 2 dây AC21D ( Đỏ ),129.000đ,"[['614140716'], ['Việt Nam'], ['Màu đỏ'], ['0M+'], ['Len 100% cotton']]"
Mũ len hình mặt gấu AC21D (Nâu),129.000đ,"[['614140720'], ['Việt Nam'], ['Màu nâu - cam'], ['0M+'], ['Len 100% cotton']]"
Găng tay trẻ em hở ngón mặt khỉ AC20,69.000đ,"[['614140713'], ['Việt Nam'], ['Màu hồng'], ['1-5Y'], ['vải len']]"
Bộ quần áo dài tay bé trai KidsPlaza in hình Cún M21T (Trắng),219.000đ,"[['KIDS-412190130'], ['Việt Nam'], ['100% Cotton']]"
Set 3 tất bé gái KidsPlaza cherry cao cổ DK21,39.000đ,[['KIDS-414150065']]
Set 3 đôi tất bé trai KidsPlaza hoạ tiết hình Cáo DK21,39.000đ,"[['KIDS-414150057'], ['Việt Nam'], ['100% Cotton']]"
Set 3 đôi tất bé gái KidsPlaza hoạ tiết in hoa DK21,39.000đ,"[['KIDS-414150048'], ['Việt Nam'], ['100% Cotton']]"
Set 3 đôi tất bé gái KidsPlaza hoạ tiết in Gấu DK21,39.000đ,"[['KIDS-414150046'], ['Việt Nam'], ['100% Cotton']]"
Set 3 tất bé gái KidsPlaza cherry DK21,19.500đ,"[['KIDS-414150050'], ['Việt Nam'], ['100% cotton']]"
Set 3 đôi tất bé trai KidsPlaza hoạ tiết kẻ DK21,39.000đ,"[['KIDS-414150052'], ['Việt Nam'], ['100% Cotton']]"
Bộ quần áo dài tay bé trai KidsPlaza in hình Khủng Long M21T (Xanh),219.000đ,"[['KIDS-412190126'], ['Việt Nam'], ['100% Cotton']]"
Bộ quần áo dài tay bé gái KidsPlaza in hình Thỏ M21T (Hồng),219.000đ,"[['KIDS-413190084'], ['Việt Nam'], ['100% Cotton']]"
Bộ quần áo dài tay bé gái KidsPlaza in hoạ tiết Cầu Vồng M21T (Trắng),109.500đ,"[['KIDS-413190080'], ['Việt Nam'], ['100% Cotton']]"
Dép sandal thời trang bé gái gắn hình hoa Mặt Trời AC21 (Hồng),229.000đ,"[['KIDS-613160384'], ['Trung Quốc'], ['Nhựa EVA + TE cao cấp']]"
Mũ lưỡi trai KidsPlaza thêu chữ Meow DN21H (Cam),149.000đ,"[['614110251'], ['Việt Nam'], ['Màu cam'], ['65% Cotton, 35% polyester']]"
Mũ lưỡi trai KidsPlaza thêu hình mèo DN21H (Cam),149.000đ,"[['614110258'], ['Việt Nam'], ['Màu cam'], ['65% cotton, 35% polyester']]"
Mũ lưỡi trai KidsPlaza thêu mèo DN21H (Xanh),149.000đ,"[['614110260'], ['Việt Nam'], ['65% Cotton, 35% polyester']]"
Mũ vành bé gái KidsPlaza thêu thỏ DN21H (Xanh),139.000đ,"[['614120175'], ['Việt Nam'], ['Màu xanh dương'], ['65% Cotton, 35% polyester']]"
Mũ vành bé gái KidsPlaza thêu thỏ DN21H (Vàng),111.200đ,"[['614120176'], ['Việt Nam'], ['65% Cotton, 35% polyester']]"
Bộ quần áo ba lỗ bé gái Kidsplaza kẻ phối in hình quả M21H (Trắng),199.000đ,"[['KIDS-612210079'], ['Việt Nam'], ['Màu trắng'], ['100% cotton']]"
Dép sandal thời trang bé gái đính hình quả Dứa AC21H,114.500đ,"[['KIDS-613160334'], ['Trung Quốc'], ['Nhựa EVA + TE cao cấp']]"
Dép sandal thời trang bé gái đính hoa AC21H,229.000đ,"[['KIDS-613160344'], ['Trung Quốc'], ['Nhựa EVA + TE cao cấp']]"
Set 2 quần chip đùi bé trai 14110 AC21 (size XL),79.000đ,"[['611170107'], ['Trung Quốc'], ['3-4Y'], ['50% cotton, 5% spandex, 45% regenerated Fiber']]"
Khẩu trang in hình gấu Pigeon 7pcs,245.000đ,"[['512140112'], ['Nhật Bản'], ['6-12M'], ['7 Pcs']]"
Khẩu trang in hình gấu Pigeon 3pcs,140.000đ,"[['512140113'], ['Nhật Bản'], ['6-12M'], ['3 Pcs']]"
Mũ chắn nước gội đầu cho bé KUKU Ku1098,119.000đ,"[['415140095'], ['Việt Nam'], ['4M+'], ['xốp an toàn']]"
Kính thời trang KidsPlaza Raccoon PK21-003 Yellow,99.000đ,"[['614130067'], ['Trung Quốc'], ['2-6Y'], ['Polycarbonate, AC lens, chống tia UV400, không chứa BPA']]"
Kính thời trang KidsPlaza Spiderman PK21-005 Yellow,99.000đ,"[['614130073'], ['Trung Quốc'], ['2-6Y'], ['Polycarbonate, AC lens, chống tia UV400, không chứa BPA']]"
